# time[us], force_in[kN], force_out[kN], force_avg[kN]
3.800615882317035812e+02 1.312663323761311007e+00 1.194230486409970871e+00 1.253446905085640939e+00
3.810616187511445787e+02 1.313696966765873553e+00 1.198570247325440041e+00 1.256133607045656797e+00
3.820616492705853489e+02 1.314232253623820679e+00 1.203044348042456191e+00 1.258638300833138324e+00
3.830616797900261190e+02 1.314987311664167491e+00 1.209096528089035782e+00 1.262041919876601526e+00
3.840617103094671165e+02 1.314948112171934635e+00 1.214331903518216071e+00 1.264640007845075242e+00
3.850617408289081141e+02 1.314630414976289741e+00 1.218671635927573549e+00 1.266651025451931645e+00
3.860617713483488842e+02 1.314887368956787705e+00 1.223186253331093321e+00 1.269036811143940513e+00
3.870618018677896544e+02 1.315742301835000294e+00 1.227662387484064199e+00 1.271702344659532358e+00
3.880618323872306519e+02 1.315226474136318657e+00 1.231048780503886775e+00 1.273137627320102716e+00
3.890618629066716494e+02 1.314669682338036827e+00 1.233793187386211798e+00 1.274231434862124424e+00
3.900618934261124195e+02 1.314789210248065610e+00 1.235272892124926969e+00 1.275031051186496178e+00
3.910619239455531897e+02 1.314094808162061812e+00 1.236537575264461841e+00 1.275316191713261826e+00
3.920619544649941872e+02 1.313002545288580292e+00 1.237569448991229226e+00 1.275285997139904648e+00
3.930619849844351847e+02 1.312069145556388206e+00 1.238230743268262213e+00 1.275149944412325098e+00
3.940620155038759549e+02 1.311790841765873683e+00 1.238620554841234123e+00 1.275205698303553792e+00
3.950620460233167250e+02 1.311592575523808923e+00 1.238095576789480567e+00 1.274844076156644856e+00
3.960620765427577226e+02 1.310778616440841704e+00 1.236869490924941362e+00 1.273824053682891533e+00
3.970621070621987201e+02 1.309805794216584829e+00 1.235779759293829549e+00 1.272792776755207189e+00
3.980621375816394902e+02 1.308376161684005723e+00 1.234418278901616706e+00 1.271397220292811214e+00
3.990621681010802604e+02 1.307125122930038241e+00 1.231654810932723665e+00 1.269389966931381064e+00
4.000621986205212579e+02 1.306013187593103364e+00 1.229669740346978735e+00 1.267841463970041049e+00
4.010622291399622554e+02 1.305000787746463109e+00 1.227529710539021934e+00 1.266265249142742633e+00
4.020622596594030256e+02 1.303114383688140698e+00 1.224279880797446207e+00 1.263697132242793453e+00
4.030622901788437957e+02 1.301545686521108136e+00 1.221574660316421701e+00 1.261560173418764919e+00
4.040623206982847933e+02 1.300255099231692357e+00 1.219998490896328835e+00 1.260126795064010707e+00
4.050623512177257908e+02 1.298626996848504911e+00 1.218324868582993270e+00 1.258475932715749090e+00
4.060623817371665609e+02 1.296085428978991372e+00 1.217118299902806733e+00 1.256601864440899163e+00
4.070624122566073311e+02 1.294199063703247887e+00 1.216845800480768736e+00 1.255522432092008422e+00
4.080624427760483286e+02 1.292292880529378740e+00 1.217040354691879100e+00 1.254666617610628920e+00
4.090624732954893261e+02 1.290545541105509120e+00 1.217526839991046161e+00 1.254036190548277752e+00
4.100625038149300963e+02 1.288321670431640031e+00 1.218947375544287226e+00 1.253634522987963518e+00
4.110625343343708664e+02 1.286772907510471908e+00 1.220076056025769518e+00 1.253424481768120824e+00
4.120625648538116366e+02 1.285303522833901813e+00 1.222313956816603930e+00 1.253808739825252871e+00
4.130625953732528615e+02 1.283734912927672278e+00 1.225466457191421776e+00 1.254600685059547027e+00
4.140626258926936316e+02 1.281987583199448277e+00 1.228735671088829973e+00 1.255361627144139014e+00
4.150626564121344018e+02 1.280756595039084011e+00 1.232121541496607575e+00 1.256439068267845904e+00
4.160626869315756267e+02 1.280002176911299028e+00 1.234748531705590624e+00 1.257375354308444937e+00
4.170627174510163968e+02 1.279505711415434455e+00 1.237239357721887423e+00 1.258372534568660939e+00
4.180627479704571670e+02 1.278691539028280255e+00 1.239515903297903732e+00 1.259103721163091993e+00
4.190627784898979371e+02 1.277957123015873497e+00 1.241111760939017428e+00 1.259534441977445463e+00
4.200628090093387073e+02 1.277937169378719373e+00 1.243252123318275171e+00 1.260594646348497161e+00
4.210628395287799322e+02 1.277619472183074922e+00 1.244477981133923050e+00 1.261048726658498875e+00
4.220628700482207023e+02 1.277122958208985803e+00 1.245859491820495935e+00 1.261491225014740980e+00
4.230629005676614725e+02 1.276328720067696265e+00 1.246637879701607110e+00 1.261483299884651688e+00
4.240629310871026973e+02 1.276031005596140355e+00 1.247532753056418420e+00 1.261781879326279387e+00
4.250629616065434675e+02 1.275554464650495046e+00 1.247649229028081175e+00 1.261601846839288221e+00
4.260629921259842376e+02 1.275236767454850373e+00 1.247162591696319822e+00 1.261199679575585098e+00
4.270630226454250078e+02 1.274561339745868827e+00 1.246910094062530172e+00 1.260735716904199499e+00
4.280630531648657779e+02 1.274164904218187511e+00 1.247221447314567078e+00 1.260693175766377294e+00
4.290630836843070028e+02 1.274522683209748486e+00 1.247513159855768272e+00 1.261017921532758379e+00
4.300631142037477730e+02 1.274858889391460970e+00 1.247182165892895211e+00 1.261020527642178202e+00
4.310631447231885431e+02 1.273767004648130197e+00 1.247396807410589004e+00 1.260581906029359711e+00
4.320631752426297680e+02 1.272634999326302196e+00 1.247844172822716091e+00 1.260239586074509255e+00
4.330632057620705382e+02 1.271742137085336122e+00 1.248194883512722342e+00 1.259968510299029232e+00
4.340632362815113083e+02 1.271384261137326055e+00 1.249323991585877591e+00 1.260354126361601823e+00
4.350632668009520785e+02 1.270471367694046450e+00 1.250685690524945715e+00 1.260578529109495971e+00
4.360632973203928486e+02 1.270272296713456983e+00 1.251795129381152671e+00 1.261033713047304827e+00
4.370633278398340735e+02 1.269160361376522106e+00 1.253255364445701847e+00 1.261207862911112088e+00
4.380633583592748437e+02 1.268605469924636076e+00 1.255785633418303071e+00 1.262195551671469573e+00
4.390633888787156138e+02 1.268703909807060271e+00 1.258217261743014737e+00 1.263460585775037615e+00
4.400634193981568387e+02 1.268247506715822093e+00 1.260260798363483037e+00 1.264254152539652676e+00
4.410634499175976089e+02 1.267591964774480440e+00 1.261894236561615257e+00 1.264743100668047848e+00
4.420634804370383790e+02 1.266996904265873969e+00 1.263023496667364798e+00 1.265010200466619494e+00
4.430635109564791492e+02 1.267294415128887408e+00 1.264560489188194081e+00 1.265927452158540856e+00
4.440635414759199193e+02 1.266260597602717253e+00 1.265766335713556012e+00 1.266013466658136633e+00
4.450635719953611442e+02 1.265229426987597883e+00 1.266604092322922703e+00 1.265916759655260293e+00
4.460636025148019144e+02 1.264573836568031684e+00 1.268316530458108549e+00 1.266445183513070116e+00
4.470636330342426845e+02 1.264276345096308152e+00 1.269111926985759142e+00 1.266694136041033758e+00
4.480636635536839094e+02 1.263600510170240998e+00 1.268548684230311308e+00 1.266074597200276042e+00
4.490636940731246796e+02 1.262647418583306314e+00 1.268860037482348879e+00 1.265753728032827485e+00
4.500637245925654497e+02 1.261893659759373287e+00 1.268625014094919567e+00 1.265259336927146538e+00
4.510637551120062199e+02 1.261575962563728392e+00 1.268373191105769404e+00 1.264974576834748898e+00
4.520637856314469900e+02 1.261079157720293331e+00 1.267846597707696699e+00 1.264462877713995015e+00
4.530638161508882149e+02 1.260443763329003541e+00 1.267263619221041138e+00 1.263853691275022229e+00
4.540638466703289851e+02 1.260126056437713915e+00 1.266346102511647809e+00 1.263236079474680862e+00
4.550638771897697552e+02 1.258814701076973908e+00 1.263914939786757952e+00 1.261364820431865930e+00
4.560639077092109801e+02 1.257902205155134290e+00 1.262378070792411044e+00 1.260140137973772667e+00
4.570639382286517503e+02 1.257445966889859434e+00 1.261503721837892833e+00 1.259474844363876134e+00
4.580639687480925204e+02 1.257466279265874176e+00 1.261367956730769624e+00 1.259417117998321789e+00
4.590639992675332905e+02 1.257307435515873983e+00 1.261192359083818548e+00 1.259249897299846266e+00
4.600640297869740607e+02 1.257287094052924825e+00 1.260881005831781421e+00 1.259084049942353012e+00
4.610640603064152856e+02 1.256989748015873820e+00 1.260589597355769254e+00 1.258789672685821426e+00
4.620640908258560557e+02 1.256949026307395467e+00 1.260549688799643908e+00 1.258749357553519577e+00
4.630641213452968259e+02 1.255975573866222161e+00 1.260142545510869461e+00 1.258059059688545922e+00
4.640641518647380508e+02 1.255360550024815947e+00 1.260453898762906366e+00 1.257907224393861156e+00
4.650641823841788209e+02 1.255104012957047876e+00 1.260549631787420966e+00 1.257826822372234421e+00
4.660642129036195911e+02 1.254863580355418007e+00 1.259946917569558344e+00 1.257405248962488287e+00
4.670642434230603612e+02 1.253930898100946711e+00 1.259811237980769327e+00 1.256871068040858130e+00
4.680642739425011314e+02 1.252916559125332174e+00 1.259595532234912385e+00 1.256256045680122391e+00
4.690643044619423563e+02 1.251527774344614263e+00 1.258641451686477897e+00 1.255084613015545969e+00
4.700643349813831264e+02 1.250933247096475576e+00 1.257436099267049245e+00 1.254184673181762300e+00
4.710643655008238966e+02 1.250256966170744777e+00 1.256813392762974768e+00 1.253535179466859883e+00
4.720643960202651215e+02 1.249324332394497805e+00 1.255954817190162442e+00 1.252639574792330013e+00
4.730644265397058916e+02 1.248888716765873985e+00 1.253931025802939470e+00 1.251409871284406616e+00
4.740644570591466618e+02 1.248868239563896365e+00 1.252394318343225565e+00 1.250631278953560965e+00
4.750644875785874319e+02 1.248371211720628926e+00 1.250486052723948083e+00 1.249428632222288504e+00
4.760645180980282021e+02 1.247694824142804526e+00 1.248678185629437332e+00 1.248186504886120929e+00
4.770645486174694270e+02 1.246823748015874145e+00 1.247101332062667600e+00 1.246962540039270984e+00
4.780645791369101971e+02 1.247003107750431106e+00 1.245876015863139230e+00 1.246439561806785168e+00
4.790646096563509673e+02 1.247541225736682025e+00 1.244650718667685396e+00 1.246095972202183599e+00
4.800646401757921922e+02 1.248591564641721163e+00 1.243716658911573569e+00 1.246154111776647255e+00
4.810646706952329623e+02 1.248868171694382134e+00 1.242822868789000168e+00 1.245845520241691151e+00
4.820647012146737325e+02 1.248371075981600686e+00 1.242843003605769381e+00 1.245607039793684923e+00
4.830647317341145026e+02 1.247956218728655475e+00 1.242707485551612256e+00 1.245331852140133755e+00
4.840647622535552728e+02 1.248273915924300148e+00 1.243194674001529831e+00 1.245734294962915101e+00
4.850647927729964977e+02 1.248371017807731409e+00 1.243641535805686704e+00 1.246006276806709057e+00
4.860648232924372678e+02 1.247535592567009299e+00 1.244304597461633355e+00 1.245920095014321216e+00
4.870648538118780380e+02 1.246706110756595987e+00 1.245198273559760871e+00 1.245952192158178429e+00
4.880648843313192629e+02 1.247300279265873835e+00 1.245218484392827341e+00 1.246259381829350588e+00
4.890649148507600330e+02 1.246782502742572074e+00 1.246172745479968036e+00 1.246477624111270055e+00
4.900649453702008032e+02 1.246726801262760809e+00 1.247127025571182823e+00 1.246926913416971816e+00
4.910649758896415733e+02 1.247417838959992809e+00 1.248548340291472325e+00 1.247983089625732678e+00
4.920650064090823435e+02 1.246485408792288530e+00 1.249360983016591264e+00 1.247923195904439897e+00
4.930650369285235683e+02 1.246388539604334378e+00 1.249401471196984081e+00 1.247895005400659230e+00
4.940650674479643385e+02 1.247320950380748972e+00 1.249536894230768969e+00 1.248428922305758970e+00
4.950650979674051086e+02 1.247100073894833905e+00 1.249536894230768969e+00 1.248318484062801437e+00
4.960651284868463335e+02 1.246823748015874145e+00 1.249205273133442429e+00 1.248014510574658287e+00
4.970651590062871037e+02 1.246644204064064176e+00 1.249205263631405050e+00 1.247924733847734613e+00
4.980651895257278738e+02 1.246547480310783218e+00 1.248677349450165730e+00 1.247612414880474585e+00
4.990652200451686440e+02 1.247120715922773959e+00 1.247513159855768716e+00 1.247316937889271227e+00
5.000652505646094141e+02 1.246443872649640738e+00 1.247472529144818543e+00 1.246958200897229752e+00
5.010652810840506390e+02 1.245891424500263245e+00 1.246849822640744287e+00 1.246370623570503877e+00
5.020653116034914092e+02 1.246188373015873596e+00 1.246247450496219766e+00 1.246217911756046792e+00
5.030653421229321793e+02 1.246430250268589779e+00 1.246267784855769278e+00 1.246349017562179640e+00
5.040653726423734042e+02 1.247617966765873998e+00 1.245739709139897400e+00 1.246678837952885699e+00
5.050654031618141744e+02 1.247859921583749143e+00 1.244981684124446986e+00 1.246420802854097953e+00
5.060654336812549445e+02 1.248909504228487677e+00 1.244027261502674397e+00 1.246468382865581148e+00
5.070654642006957147e+02 1.249047560515873734e+00 1.243560217371563192e+00 1.246303888943718352e+00
5.080654947201364848e+02 1.249227211119777303e+00 1.242687331730769174e+00 1.245957271425273127e+00
5.090655252395777097e+02 1.249724568614970499e+00 1.242335186233149757e+00 1.246029877424060128e+00
5.100655557590184799e+02 1.250159466765873972e+00 1.242240726481616209e+00 1.246200096623744979e+00
5.110655862784592500e+02 1.250000623015873780e+00 1.242199896227885292e+00 1.246100259621879536e+00
5.120656167979004749e+02 1.250159466765873972e+00 1.242044214850847927e+00 1.246101840808361061e+00
5.130656473173412451e+02 1.250180322098001673e+00 1.241753300480769040e+00 1.245966811289385356e+00
5.140656778367820152e+02 1.250297445488101289e+00 1.241929420739764867e+00 1.246113433113932967e+00
5.150657083562227854e+02 1.250339185239291107e+00 1.241888514469736471e+00 1.246113849854513678e+00
5.160657388756635555e+02 1.250477154265873914e+00 1.242302185658048508e+00 1.246389669961961211e+00
5.170657693951047804e+02 1.250498048380580984e+00 1.243154347355769129e+00 1.246826197868175168e+00
5.180657999145455506e+02 1.250456250455521667e+00 1.242998675480769366e+00 1.246727462968145517e+00
5.190658304339863207e+02 1.250000623015874224e+00 1.242781515923224944e+00 1.246391069469549695e+00
5.200658609534275456e+02 1.249979699814232070e+00 1.242023633438332109e+00 1.246001666626282089e+00
5.210658914728683158e+02 1.250021555913160887e+00 1.241224740161001927e+00 1.245623148037081407e+00
5.220659219923090859e+02 1.250339253108805782e+00 1.240290680404890322e+00 1.245314966756847941e+00
5.230659525117498561e+02 1.250477154265873914e+00 1.239336086746448906e+00 1.244906620506161410e+00
5.240659830311906262e+02 1.250414268313209787e+00 1.238484191105769572e+00 1.244449229709489568e+00
5.250660135506318511e+02 1.249482148406141357e+00 1.238131741542960462e+00 1.243806944974550799e+00
5.260660440700726213e+02 1.249068541891384942e+00 1.237664706913886192e+00 1.243366624402635567e+00
5.270660745895133914e+02 1.249503100694717928e+00 1.236689512838853977e+00 1.243096306766785952e+00
5.280661051089546163e+02 1.249227405032675042e+00 1.235599771705705008e+00 1.242413588369190025e+00
5.290661356283953864e+02 1.249883800190765726e+00 1.234571803316216076e+00 1.242227801753490901e+00
5.300661661478361566e+02 1.249979602857782979e+00 1.234281050480769304e+00 1.242130326669276030e+00
5.310661966672769267e+02 1.249682935515873838e+00 1.234260440562141792e+00 1.241971688039007926e+00
5.320662271867176969e+02 1.249524091765873868e+00 1.234145998026433988e+00 1.241835044896153928e+00
5.330662577061589218e+02 1.249661886270848399e+00 1.234436722355769289e+00 1.242049304313308955e+00
5.340662882255996919e+02 1.249365248015873675e+00 1.234477999205247256e+00 1.241921623610560577e+00
5.350663187450404621e+02 1.249407385288503702e+00 1.235277025511098081e+00 1.242342205399801003e+00
5.360663492644816870e+02 1.250201623429793463e+00 1.235661439926955874e+00 1.242931531678374668e+00
5.370663797839224571e+02 1.250635998015873218e+00 1.235702764286620070e+00 1.243169381151246533e+00
5.380664103033632273e+02 1.250678193462372745e+00 1.236211142279432629e+00 1.243444667870902798e+00
5.390664408228039974e+02 1.251313587853662757e+00 1.236927472355769497e+00 1.244120530104716238e+00
5.400664713422447676e+02 1.252086708880413068e+00 1.236771800480769734e+00 1.244429254680591512e+00
5.410665018616859925e+02 1.252266689136242395e+00 1.237145259047767398e+00 1.244705974092005007e+00
5.420665323811267626e+02 1.252700966765873503e+00 1.237882218046805871e+00 1.245291592406339687e+00
5.430665629005675328e+02 1.253060946668821618e+00 1.237861503605769409e+00 1.245461225137295624e+00
5.440665934200087577e+02 1.253516341412992618e+00 1.238037908925880393e+00 1.245777125169436506e+00
5.450666239394495278e+02 1.253812873015873741e+00 1.238681348875065202e+00 1.246247110945469583e+00
5.460666544588902980e+02 1.253791697727464793e+00 1.238774782406584229e+00 1.246283240067024511e+00
5.470666849783310681e+02 1.253495185515873356e+00 1.239034254535658297e+00 1.246264720025765715e+00
5.480667154977718383e+02 1.253495185515873356e+00 1.239885237980768995e+00 1.246690211748321175e+00
5.490667460172130632e+02 1.253473981140529991e+00 1.240238143641362090e+00 1.246856062390945930e+00
5.500667765366538333e+02 1.253357555836861481e+00 1.240393834520436611e+00 1.246875695178649046e+00
5.510668070560946035e+02 1.253696476799139425e+00 1.241151412940140419e+00 1.247423944869639811e+00
5.520668375755358284e+02 1.254511948402707411e+00 1.241639247528585344e+00 1.248075597965646377e+00
5.530668680949765985e+02 1.255263709923796211e+00 1.241867334428878200e+00 1.248565522176337206e+00
5.540668986144173687e+02 1.255401310515873448e+00 1.241639285536733972e+00 1.248520298026303710e+00
5.550669291338581388e+02 1.255581416815086060e+00 1.242106320165808242e+00 1.248843868490447040e+00
5.560669596532989090e+02 1.255761542505588579e+00 1.243258584703552660e+00 1.249510063604570620e+00
5.570669901727401339e+02 1.256937313968385483e+00 1.244617965145550453e+00 1.250777639556968079e+00
5.580670206921809040e+02 1.258101654265873615e+00 1.245593757848924454e+00 1.251847706057398923e+00
5.590670512116216742e+02 1.258303100679457165e+00 1.247150524109110092e+00 1.252726812394283629e+00
5.600670817310628991e+02 1.258895873015873468e+00 1.248530733016590677e+00 1.253713303016231961e+00
5.610671122505036692e+02 1.258800991435119032e+00 1.250087489774739602e+00 1.254444240604929206e+00
5.620671427699444394e+02 1.259732752603326844e+00 1.251000654551108315e+00 1.255366703577217580e+00
5.630671732893852095e+02 1.260389487108988238e+00 1.251934714307219698e+00 1.256162100708103857e+00
5.640672038088259796e+02 1.261321228885906365e+00 1.253201041299185414e+00 1.257261135092545778e+00
5.650672343282672045e+02 1.262020701794180244e+00 1.254269849444443308e+00 1.258145275619311665e+00
5.660672648477079747e+02 1.263004441314567350e+00 1.255203909200554913e+00 1.259104175257561131e+00
5.670672953671487448e+02 1.263089947206726293e+00 1.256158920948631907e+00 1.259624434077679211e+00
5.680673258865899697e+02 1.264180493951065465e+00 1.257206739093774894e+00 1.260693616522420069e+00
5.690673564060307399e+02 1.264476802554114210e+00 1.257631831730768868e+00 1.261054317142441539e+00
5.700673869254715100e+02 1.265335254951416522e+00 1.258182769348078045e+00 1.261759012149747283e+00
5.710674174449122802e+02 1.266786305163526416e+00 1.259053868605882975e+00 1.262920086884704585e+00
5.720674479643530503e+02 1.268151665266224137e+00 1.259230549485071737e+00 1.263691107375648048e+00
5.730674784837942752e+02 1.268606778836693927e+00 1.259634557101579455e+00 1.264120667969136580e+00
5.740675090032350454e+02 1.268967369565269454e+00 1.259302185343316394e+00 1.264134777454292813e+00
5.750675395226758155e+02 1.270057848440093506e+00 1.258502778955979284e+00 1.264280313698036284e+00
5.760675700421170404e+02 1.270534399081383770e+00 1.258140922376369319e+00 1.264337660728876545e+00
5.770676005615578106e+02 1.271710752282872781e+00 1.258368097081093540e+00 1.265039424681983160e+00
5.780676310809985807e+02 1.273118908962052265e+00 1.257943175480768394e+00 1.265531042221410329e+00
5.790676616004393509e+02 1.274230853994631429e+00 1.258119913372180321e+00 1.266175383683405986e+00
5.800676921198801210e+02 1.275278284206208035e+00 1.258473417661115645e+00 1.266875850933661951e+00
5.810677226393213459e+02 1.275819369059791208e+00 1.259323137335282450e+00 1.267571253197536940e+00
5.820677531587621161e+02 1.277249001592370536e+00 1.258898301253291718e+00 1.268073651422831016e+00
5.830677836782028862e+02 1.277957123015873053e+00 1.259563206304449956e+00 1.268760164660161394e+00
5.840678141976441111e+02 1.277978666738787128e+00 1.260476152533964278e+00 1.269227409636375814e+00
5.850678447170848813e+02 1.278296363934432467e+00 1.261077736009403427e+00 1.269687049971917947e+00
5.860678752365256514e+02 1.278974874858484823e+00 1.260879808575096739e+00 1.269927341716790892e+00
5.870679057559664216e+02 1.279588706135571075e+00 1.260900941105768780e+00 1.270244823620669816e+00
5.880679362754071917e+02 1.280202518021366975e+00 1.260745269230768573e+00 1.270473893626067774e+00
5.890679667948484166e+02 1.280498623015873916e+00 1.260922102142552292e+00 1.270710362579213104e+00
5.900679973142891868e+02 1.280361381162656853e+00 1.261056612980768987e+00 1.270708997071712920e+00
5.910680278337299569e+02 1.280657466765873664e+00 1.261014252899053112e+00 1.270835859832463388e+00
5.920680583531711818e+02 1.280635845477800627e+00 1.260257064062873855e+00 1.270446454770337130e+00
5.930680888726119520e+02 1.280520253999591462e+00 1.260476323570633772e+00 1.270498288785112617e+00
5.940681193920527221e+02 1.280794669836510691e+00 1.260589597355768809e+00 1.270692133596139861e+00
5.950681499114934923e+02 1.280296478515858594e+00 1.260568379306762354e+00 1.270432428911310474e+00
5.960681804309342624e+02 1.279841587945221182e+00 1.260101354179725019e+00 1.269971471062472990e+00
5.970682109503754873e+02 1.279661064733279119e+00 1.260143818783850289e+00 1.269902441758564704e+00
5.980682414698162574e+02 1.278866826591989136e+00 1.260433925480768824e+00 1.269650376036378869e+00
5.990682719892570276e+02 1.278231432200699569e+00 1.260412669423613519e+00 1.269322050812156544e+00
6.000683025086982525e+02 1.277639435515874000e+00 1.259924378737384165e+00 1.268781907126629083e+00
6.010683330281390226e+02 1.277415466119243392e+00 1.259719391289457757e+00 1.268567428704350686e+00
6.020683635475797928e+02 1.276664654771352270e+00 1.260632166482302585e+00 1.268648410626827427e+00
6.030683940670205629e+02 1.276281773755207460e+00 1.261077907046072699e+00 1.268679840400640080e+00
6.040684245864613331e+02 1.274490978451005674e+00 1.261587539307792216e+00 1.268039258879398945e+00
6.050684551059025580e+02 1.272967724771504550e+00 1.262478972925147325e+00 1.267723348848325937e+00
6.060684856253433281e+02 1.272195233961671557e+00 1.262832971320015263e+00 1.267514102640843410e+00
6.070685161447840983e+02 1.271220385347635595e+00 1.263944035024579637e+00 1.267582210186107616e+00
6.080685466642253232e+02 1.270130226429091902e+00 1.264991093006748724e+00 1.267560659717920313e+00
6.090685771836660933e+02 1.269385901467622535e+00 1.265259753605769033e+00 1.267322827536695673e+00
6.100686077031068635e+02 1.267249204336831525e+00 1.265415425480769018e+00 1.266332314908800161e+00
6.110686382225476336e+02 1.266613800249897004e+00 1.265238383524167398e+00 1.265926091887032090e+00
6.120686687419884038e+02 1.265140547011021521e+00 1.265366651523961217e+00 1.265253599267491369e+00
6.130686992614296287e+02 1.263935223222642845e+00 1.266816472355768664e+00 1.265375847789205643e+00
6.140687297808703988e+02 1.263075481304572367e+00 1.266660800480768456e+00 1.264868140892670301e+00
6.150687603003111690e+02 1.261465151038442922e+00 1.266639392391018415e+00 1.264052271714730669e+00
6.160687908197523939e+02 1.259717811614573080e+00 1.266172367263981524e+00 1.262945089439277302e+00
6.170688213391931640e+02 1.257855355799094133e+00 1.266215211949593300e+00 1.262035283874343605e+00
6.180688518586339342e+02 1.256403849891674751e+00 1.266548001797491940e+00 1.261475925844583346e+00
6.190688823780747043e+02 1.255357544374904322e+00 1.266816472355768664e+00 1.261087008365336493e+00
6.200689128975154745e+02 1.254360676951355558e+00 1.266795016755832837e+00 1.260577846853594197e+00
6.210689434169566994e+02 1.253270634380550197e+00 1.266682265582741662e+00 1.259976449981645930e+00
6.220689739363974695e+02 1.252295630636196533e+00 1.266794997751758300e+00 1.259545314193977417e+00
6.230690044558382397e+02 1.251068685559745264e+00 1.266837956461815962e+00 1.258953321010780613e+00
6.240690349752794646e+02 1.250592134918455001e+00 1.266773485139599309e+00 1.258682810029027266e+00
6.250690654947202347e+02 1.249573229294103749e+00 1.266327953620647095e+00 1.257950591457375422e+00
6.260690960141610049e+02 1.248187488945877055e+00 1.266038112980768737e+00 1.257112800963323007e+00
6.270691265336017750e+02 1.247639927401517301e+00 1.265839396877376455e+00 1.256739662139446878e+00
6.280691570530425452e+02 1.247574026103296596e+00 1.265458488713235186e+00 1.256516257408265780e+00
6.290691875724837701e+02 1.247141435515873198e+00 1.266392538967309633e+00 1.256766987241591416e+00
6.300692180919245402e+02 1.246982591765873449e+00 1.266660800480768456e+00 1.256821696123320953e+00
6.310692486113653104e+02 1.247344278102319626e+00 1.266505128605768693e+00 1.256924703354044048e+00
6.320692791308065352e+02 1.248001681607477709e+00 1.266461989357004825e+00 1.257231835482241156e+00
6.330693096502473054e+02 1.248593048075386402e+00 1.265705190104349676e+00 1.257149119089868039e+00
6.340693401696880755e+02 1.249612205786504449e+00 1.265904029734224778e+00 1.257758117760364502e+00
6.350693706891288457e+02 1.250384425118281628e+00 1.265527901094781749e+00 1.257956163106531688e+00
6.360694012085696158e+02 1.251315468808768649e+00 1.265393817848238456e+00 1.258354643328503553e+00
6.370694317280108407e+02 1.252312665884243170e+00 1.264905175586632957e+00 1.258608920735438064e+00
6.380694622474516109e+02 1.253627589242297447e+00 1.264105170570953396e+00 1.258866379906625532e+00
6.390694927668923810e+02 1.255873536899548615e+00 1.263525726842126717e+00 1.259699631870837777e+00
6.400695232863336059e+02 1.257488365944900766e+00 1.263612299902806768e+00 1.260550332923853656e+00
6.410695538057743761e+02 1.258393076263905286e+00 1.264126740195335552e+00 1.261259908229620308e+00
6.420695843252151462e+02 1.260480209258091122e+00 1.263724699500522242e+00 1.262102454379306682e+00
6.430696148446559164e+02 1.262183326845681908e+00 1.264036052752559369e+00 1.263109689799120527e+00
6.440696453640966865e+02 1.263590843612299341e+00 1.263992694956940444e+00 1.263791769284619892e+00
6.450696758835379114e+02 1.265382433959382213e+00 1.264036071756633683e+00 1.264709252858007948e+00
6.460697064029786816e+02 1.267107628530354857e+00 1.264170050480768470e+00 1.265638839505561553e+00
6.470697369224194517e+02 1.268718269057120596e+00 1.264126626170889667e+00 1.266422447614005131e+00
6.480697674418606766e+02 1.270602287986803969e+00 1.263214297573791667e+00 1.266908292780297707e+00
6.490697979613014468e+02 1.272168600025197494e+00 1.263036885037740475e+00 1.267602742531468873e+00
6.500698284807422169e+02 1.273598232557776821e+00 1.262613331730768840e+00 1.268105782144272720e+00
6.510698590001829871e+02 1.274776757583718112e+00 1.262790753768856522e+00 1.268783755676287317e+00
6.520698895196237572e+02 1.276594138346169860e+00 1.263123866686018948e+00 1.269859002516094293e+00
6.530699200390649821e+02 1.277728286405515057e+00 1.263547362980768751e+00 1.270637824693142015e+00
6.540699505585057523e+02 1.278818009020039392e+00 1.263547362980768751e+00 1.271182686000404072e+00
6.550699810779465224e+02 1.279793332720673860e+00 1.263525574809531982e+00 1.271659453765102921e+00
6.560700115973877473e+02 1.281200723443908895e+00 1.263214221557494410e+00 1.272207472500701542e+00
6.570700421168285175e+02 1.281994971280843387e+00 1.262569717380145784e+00 1.272282344330494475e+00
6.580700726362692876e+02 1.282722435515873505e+00 1.261903377521374603e+00 1.272312906518624054e+00
6.590701031557100578e+02 1.282766977308432699e+00 1.260857288746997540e+00 1.271812133027715230e+00
6.600701336751508279e+02 1.283380091107797716e+00 1.260234582242923285e+00 1.271807336675360389e+00
6.610701641945920528e+02 1.284037766091012278e+00 1.259590030555388207e+00 1.271813898323200132e+00
6.620701947140328230e+02 1.284333172999087669e+00 1.258677825484774360e+00 1.271505499241931014e+00
6.630702252334735931e+02 1.285035486731310073e+00 1.258232655043234560e+00 1.271634070887272205e+00
6.640702557529148180e+02 1.285899310515873140e+00 1.257877554412053733e+00 1.271888432463963436e+00
6.650702862723555882e+02 1.285943968656171110e+00 1.256610267714333595e+00 1.271277118185252242e+00
6.660703167917963583e+02 1.286715868031667265e+00 1.255408640093476746e+00 1.271062254062572006e+00
6.670703473112371285e+02 1.286852373015873185e+00 1.255452425480768408e+00 1.271152399248320908e+00
6.680703778306778986e+02 1.286807656701706382e+00 1.254742091189887887e+00 1.270774873945797134e+00
6.690704083501191235e+02 1.286331106060416785e+00 1.253895706730768778e+00 1.270113406395592781e+00
6.700704388695598936e+02 1.285921688064247004e+00 1.253496640173590526e+00 1.269709164118918654e+00
