# time[us], force_in1[N], force_in2[N], force_out1[N], force_out2[N]
3.595684734175670201e+03 -1.682936403378733667e+04 -5.051939579197420244e+03 1.180042886281814596e+01 -3.845642593453572999e+01
3.596684764695110971e+03 -1.684259837210170372e+04 -5.034157491831496372e+03 1.258507749293699796e+01 -3.927148089542568243e+01
3.597684795214551741e+03 -1.685830600089967993e+04 -5.015101277181429396e+03 1.127786274446889436e+01 -3.819756011984310362e+01
3.598684825733992511e+03 -1.687618574204231118e+04 -4.995333982599318006e+03 8.300818101577730701e+00 -3.536079560564612478e+01
3.599684856253433281e+03 -1.689577511372712615e+04 -4.975535855957755302e+03 4.331880202411241498e+00 -3.146746885190847109e+01
3.600684886772874052e+03 -1.691642209094685677e+04 -4.956460411603898137e+03 1.085781555966934681e-01 -2.758244825698741209e+01
3.601684917292314822e+03 -1.693735097241650510e+04 -4.938785017396925468e+03 -3.747006365704959041e+00 -2.477372714354471483e+01
3.602684947811756501e+03 -1.695782416239099985e+04 -4.922911086189557864e+03 -6.825493660424060138e+00 -2.377163631961164825e+01
3.603684978331197271e+03 -1.697733411573625199e+04 -4.908806555456688329e+03 -8.926760395839314910e+00 -2.476377900669665877e+01
3.604685008850638042e+03 -1.699572935597756441e+04 -4.895966875685749983e+03 -9.999402578071540759e+00 -2.738316529624565732e+01
3.605685039370078812e+03 -1.701320256184017853e+04 -4.883527476919627588e+03 -1.009571280808861538e+01 -3.087643920779363071e+01
3.606685069889519582e+03 -1.703013520539287492e+04 -4.870511806335764959e+03 -9.368179359714140730e+00 -3.437273243606139772e+01
3.607685100408960352e+03 -1.704686660140325330e+04 -4.856144356826208423e+03 -8.074028659075747072e+00 -3.713692793034081774e+01
3.608685130928401122e+03 -1.706349145261641752e+04 -4.840120254766157814e+03 -6.547531910562924828e+00 -3.871491680912136957e+01
3.609685161447841892e+03 -1.707977189468504366e+04 -4.822733640698361341e+03 -5.134547111903825289e+00 -3.895104454032671981e+01
3.610685191967282663e+03 -1.709520052842257792e+04 -4.804819946665235875e+03 -4.113133005776119511e+00 -3.792196727159662828e+01
3.611685222486724342e+03 -1.710919740850709786e+04 -4.787533413256900531e+03 -3.626111518185900273e+00 -3.584521350185921307e+01
3.612685253006165112e+03 -1.712137412268464323e+04 -4.772038620055077445e+03 -3.641598866334728957e+00 -3.299993892858711320e+01
3.613685283525605882e+03 -1.713176201294313796e+04 -4.759223513997420014e+03 -3.954529140931173803e+00 -2.967705935760396585e+01
3.614685314045046653e+03 -1.714090434798087153e+04 -4.749527454548592686e+03 -4.239407405916770344e+00 -2.616241791018999407e+01
3.615685344564487423e+03 -1.714976361250809714e+04 -4.742925868499978606e+03 -4.151735122112860665e+00 -2.273987030410959775e+01
3.616685375083928193e+03 -1.715946806300559547e+04 -4.739047417578630302e+03 -3.456863216409132189e+00 -1.969156261849055767e+01
3.617685405603368963e+03 -1.717097840579650801e+04 -4.737355046642115667e+03 -2.144151419755971233e+00 -1.728536345122569173e+01
3.618685436122810643e+03 -1.718477842533630974e+04 -4.737319219149976561e+03 -4.705960789079625672e-01 -1.575780886533808278e+01
3.619685466642251413e+03 -1.720068336873453154e+04 -4.738538454141524198e+03 1.106726059412908914e+00 -1.529675398045494283e+01
3.620685497161692183e+03 -1.721782414099102243e+04 -4.740796057956586083e+03 2.100913019024647443e+00 -1.600821216918433976e+01
3.621685527681132953e+03 -1.723481740147457822e+04 -4.744066731880760017e+03 2.199409189891216254e+00 -1.785204208816518801e+01
3.622685558200573723e+03 -1.725008400372874166e+04 -4.748491127644137123e+03 1.397063810987307031e+00 -2.056618332255604997e+01
3.623685588720014493e+03 -1.726223202448755546e+04 -4.754327708559274470e+03 -2.090417078090316128e-02 -2.364168656500628174e+01
3.624685619239455264e+03 -1.727038331625282080e+04 -4.761892965038525290e+03 -1.635310838541206957e+00 -2.641437297807971163e+01
3.625685649758896034e+03 -1.727432871280055770e+04 -4.771508580828713093e+03 -3.094046638109935632e+00 -2.827841185815260161e+01
3.626685680278336804e+03 -1.727447057576146108e+04 -4.783460892486819830e+03 -4.252197336190555177e+00 -2.893073026783121193e+01
3.627685710797778484e+03 -1.727161068303245338e+04 -4.797953738830244220e+03 -5.193464818228827440e+00 -2.850078042799650291e+01
3.628685741317219254e+03 -1.726669384105458084e+04 -4.815034068152486725e+03 -6.133660974041470482e+00 -2.747185906507731801e+01
3.629685771836660024e+03 -1.726060450935260451e+04 -4.834491033288199105e+03 -7.257283940403828737e+00 -2.643245081836192512e+01
3.630685802356100794e+03 -1.725407388625744716e+04 -4.855754095707661691e+03 -8.566211619966466628e+00 -2.580428993732426690e+01
3.631685832875541564e+03 -1.724771474276102526e+04 -4.877837151801373693e+03 -9.811483445833147243e+00 -2.569556531545418210e+01
3.632685863394982334e+03 -1.724215249294420209e+04 -4.899382937945926642e+03 -1.054728654529624343e+01 -2.593583503127202405e+01
3.633685893914423104e+03 -1.723816349921737128e+04 -4.918833006577119704e+03 -1.030357323649973367e+01 -2.624026155317908504e+01
3.634685924433864784e+03 -1.723669853619868809e+04 -4.934687834478940204e+03 -8.813601999449220514e+00 -2.639023777616713318e+01
3.635685954953305554e+03 -1.723870023437784039e+04 -4.945771029069758697e+03 -6.177184326729151742e+00 -2.632671403895025364e+01
3.636685985472746324e+03 -1.724472334566163045e+04 -4.951407232911897154e+03 -2.853472816596235972e+00 -2.611602389663637425e+01
3.637686015992187095e+03 -1.725448908290425243e+04 -4.951464243438520498e+03 5.234100278021036612e-01 -2.582845450361071471e+01
3.638686046511627865e+03 -1.726657647148989054e+04 -4.946270496417246250e+03 3.404465148686765197e+00 -2.542463696816899699e+01
3.639686077031068635e+03 -1.727843051358263983e+04 -4.936467152821196578e+03 5.526997971737956483e+00 -2.474193869870494566e+01
3.640686107550509405e+03 -1.728676426127564628e+04 -4.922864687557961588e+03 6.966941502592113977e+00 -2.360726844902388777e+01
3.641686138069950175e+03 -1.728829759287365596e+04 -4.906348689959746480e+03 8.032392602758783084e+00 -2.201099818697296229e+01
3.642686168589390945e+03 -1.728064731719962219e+04 -4.887842088392401820e+03 9.065754766724618108e+00 -2.022328226796716066e+01
3.643686199108832625e+03 -1.726308803679386619e+04 -4.868300628729418349e+03 1.025846609267306597e+01 -1.876042508727184810e+01
3.644686229628273395e+03 -1.723688545051164328e+04 -4.848706897611131353e+03 1.156005937076067269e+01 -1.819882939830082691e+01
3.645686260147714165e+03 -1.720501257407054800e+04 -4.830043917509927269e+03 1.271115912890324218e+01 -1.892784899732355086e+01
3.646686290667154935e+03 -1.717128722193337671e+04 -4.813258198952849853e+03 1.337970935207703960e+01 -2.097129945566782538e+01
3.647686321186595706e+03 -1.713922183451192177e+04 -4.799230066837588311e+03 1.333316377004523900e+01 -2.396825253245684806e+01
3.648686351706036476e+03 -1.711101945654424708e+04 -4.788748518824110761e+03 1.255391866615883778e+01 -2.731311149450916176e+01
3.649686382225477246e+03 -1.708709329976229856e+04 -4.782472956981800962e+03 1.123667113508566473e+01 -3.037158782971417992e+01
3.650686412744918925e+03 -1.706625311476323259e+04 -4.780882808253812982e+03 9.680235860023550742e+00 -3.266569293338483249e+01
3.651686443264359696e+03 -1.704641303543398681e+04 -4.784250919416071156e+03 8.142366214409648251e+00 -3.396174024397522118e+01
3.652686473783800466e+03 -1.702547923077539235e+04 -4.792685287910006991e+03 6.734524117769799645e+00 -3.425764345782059195e+01
3.653686504303241236e+03 -1.700205546397974467e+04 -4.806245839452390101e+03 5.406425270277398276e+00 -3.370759441471301443e+01
3.654686534822682006e+03 -1.697574679128492426e+04 -4.825080961672771082e+03 4.020660879460874249e+00 -3.253449958751982507e+01
3.655686565342122776e+03 -1.694705457192057293e+04 -4.849490798693562283e+03 2.465113098949086368e+00 -3.097088721583248727e+01
3.656686595861563546e+03 -1.691702365008984998e+04 -4.879851941924976018e+03 7.359335882945748919e-01 -2.924400137313387660e+01
3.657686626381004316e+03 -1.688684865894156974e+04 -4.916425366223881610e+03 -1.038971279599453013e+00 -2.759177117946240543e+01
3.658686656900445087e+03 -1.685757532488877769e+04 -4.959149656834098096e+03 -2.621160235789587123e+00 -2.627828514316483322e+01
3.659686687419886766e+03 -1.682991905668480831e+04 -5.007525110232448242e+03 -3.703257436808418568e+00 -2.557793043308987535e+01
3.660686717939327536e+03 -1.680415490850132483e+04 -5.060626298655473875e+03 -3.962938983112821223e+00 -2.571651226379091071e+01
3.661686748458768307e+03 -1.678004490817000624e+04 -5.117211167963412663e+03 -3.135493730777871857e+00 -2.678885778393405914e+01
3.662686778978209077e+03 -1.675682058299648634e+04 -5.175877170486695832e+03 -1.108028107197452927e+00 -2.869617422754775404e+01
3.663686809497649847e+03 -1.673326516932383311e+04 -5.235239063286983765e+03 1.986090533595667340e+00 -3.114099796919979468e+01
3.664686840017090617e+03 -1.670791716980059937e+04 -5.294122815923245980e+03 5.722111868762773668e+00 -3.368600030075737095e+01
3.665686870536531387e+03 -1.667936882738698841e+04 -5.351763372001256357e+03 9.437852985635588610e+00 -3.585493597661446330e+01
3.666686901055973067e+03 -1.664659453165216837e+04 -5.407978681620548741e+03 1.239793257491841594e+01 -3.724994068708865314e+01
3.667686931575413837e+03 -1.660923355619162612e+04 -5.463282394540515270e+03 1.401803497437944301e+01 -3.766421154375790792e+01
3.668686962094854607e+03 -1.656776567899591100e+04 -5.518884757799130057e+03 1.404839120332527536e+01 -3.715841097413941441e+01
3.669686992614295377e+03 -1.652353839434194015e+04 -5.576529270314138557e+03 1.262404271897247732e+01 -3.605389216593320612e+01
3.670687023133736147e+03 -1.647861677478131969e+04 -5.638157951057708487e+03 1.016832200409702658e+01 -3.481619914628902279e+01
3.671687053653176918e+03 -1.643544251696162974e+04 -5.705480904043518422e+03 7.218328743860269903e+00 -3.386655266506359396e+01
3.672687084172617688e+03 -1.639633083396706934e+04 -5.779583900532798907e+03 4.259935901701250138e+00 -3.341462024613898762e+01
3.673687114692058458e+03 -1.636290668950967301e+04 -5.860701089311563010e+03 1.630933949718013309e+00 -3.339762838008423529e+01
3.674687145211499228e+03 -1.633565567661889690e+04 -5.948219420555226861e+03 -4.854517385674592123e-01 -3.354765557966997136e+01
3.675687175730940908e+03 -1.631378339888285154e+04 -6.040898192860832751e+03 -1.997276611338236973e+00 -3.354344515411061423e+01
3.676687206250381678e+03 -1.629548857842582765e+04 -6.137216252793917192e+03 -2.833656974534146222e+00 -3.317040730777118540e+01
3.677687236769822448e+03 -1.627857289662901712e+04 -6.235729024010161993e+03 -2.932012744785208902e+00 -3.241678656724466379e+01
3.678687267289263218e+03 -1.626114134640108568e+04 -6.335332473482945716e+03 -2.292194011312021384e+00 -3.146881263934450246e+01
3.679687297808703988e+03 -1.624211130088506252e+04 -6.435372916099022405e+03 -1.043238330860211116e+00 -3.061940593392141352e+01
3.680687328328144758e+03 -1.622136637561831958e+04 -6.535591151965580138e+03 5.412835259245825092e-01 -3.014750962141159718e+01
3.681687358847585529e+03 -1.619956934655644181e+04 -6.635946014269751686e+03 2.099447084003902120e+00 -3.023169264218962482e+01
3.682687389367027208e+03 -1.617777685877458134e+04 -6.736420385064469883e+03 3.284956533238370113e+00 -3.092776871142077866e+01
3.683687419886467978e+03 -1.615703382961120587e+04 -6.836928144800797781e+03 3.879013537822155300e+00 -3.219253837143777019e+01
3.684687450405908749e+03 -1.613808704122633389e+04 -6.937372084009657556e+03 3.866387791995704148e+00 -3.391350278755373893e+01
3.685687480925349519e+03 -1.612128045124093296e+04 -7.037786872421063890e+03 3.434895644614761601e+00 -3.592275309611688527e+01
3.686687511444790289e+03 -1.610660795027215681e+04 -7.138432836522094476e+03 2.881317212594262323e+00 -3.800756576780364071e+01
3.687687541964231059e+03 -1.609383504954701129e+04 -7.239743612973191375e+03 2.453615365213066113e+00 -3.994374494815046717e+01
3.688687572483671829e+03 -1.608259218913812401e+04 -7.342143251199872793e+03 2.206933234994759907e+00 -4.155972147111627635e+01
3.689687603003112599e+03 -1.607239536382856932e+04 -7.445844684678692829e+03 1.959428935368225488e+00 -4.280791235345058965e+01
3.690687633522553369e+03 -1.606262643059015136e+04 -7.550743883949333394e+03 1.377593548108574817e+00 -4.379888864828217265e+01
3.691687664041995049e+03 -1.605254282501771013e+04 -7.656442543707059485e+03 1.367066149958149623e-01 -4.476070210521048409e+01
3.692687694561435819e+03 -1.604135214600936342e+04 -7.762353959496899733e+03 -1.933743923342337023e+00 -4.592561329398971992e+01
3.693687725080876589e+03 -1.602831927733985503e+04 -7.867832731782243172e+03 -4.778087863437296967e+00 -4.739952358444752889e+01
3.694687755600317359e+03 -1.601284333142148898e+04 -7.972296968258184279e+03 -8.124386652682270338e+00 -4.909106660199130090e+01
3.695687786119758130e+03 -1.599447266651730752e+04 -8.075331997744192449e+03 -1.155533461543212503e+01 -5.073956700261429376e+01
3.696687816639198900e+03 -1.597287848828130518e+04 -8.176761406144613829e+03 -1.460980014488656664e+01 -5.201414554309595673e+01
3.697687847158639670e+03 -1.594783390503366900e+04 -8.276658705744834151e+03 -1.688854582172687913e+01 -5.262227610412741541e+01
3.698687877678081350e+03 -1.591923212858784427e+04 -8.375271193201346250e+03 -1.814807791568353679e+01 -5.238798134131605622e+01
3.699687908197522120e+03 -1.588713672142759606e+04 -8.472849478852784159e+03 -1.836709400111901047e+01 -5.129985081243577127e+01
3.700687938716962890e+03 -1.585181432417020369e+04 -8.569415565928367869e+03 -1.776198582942255655e+01 -4.953872658772413473e+01
3.701687969236403660e+03 -1.581368847069822004e+04 -8.664535961360230431e+03 -1.673652326096608434e+01 -4.746961091171792191e+01
3.702687999755844430e+03 -1.577318741777825562e+04 -8.757177745947596122e+03 -1.577636629488612918e+01 -4.556463030357912203e+01
3.703688030275285200e+03 -1.573052456439808520e+04 -8.845711927260770608e+03 -1.531460975663834212e+01 -4.425281945783278559e+01
3.704688060794725970e+03 -1.568551478667525225e+04 -8.928087129003628434e+03 -1.560165886545319758e+01 -4.375246163310301739e+01
3.705688091314166741e+03 -1.563755629605866852e+04 -9.002138172317478165e+03 -1.662698051381984499e+01 -4.397607982809467586e+01
3.706688121833607511e+03 -1.558586240633680973e+04 -9.065953043522238659e+03 -1.813826749256012860e+01 -4.457139356012920928e+01
3.707688152353049190e+03 -1.552991025983156032e+04 -9.118219310862023121e+03 -1.975944017775962536e+01 -4.509065833305206894e+01
3.708688182872489961e+03 -1.546993550369847617e+04 -9.158491238991220598e+03 -2.115158565542488489e+01 -4.521205416173318525e+01
3.709688213391930731e+03 -1.540722511497632149e+04 -9.187341025602336231e+03 -2.213896078502422782e+01 -4.490913116749965184e+01
3.710688243911371501e+03 -1.534401099363422873e+04 -9.206372671544271725e+03 -2.274832732285386783e+01 -4.448913144761403515e+01
3.711688274430812271e+03 -1.528294164130955869e+04 -9.218076879555123014e+03 -2.315927402706682514e+01 -4.448101771091275225e+01
3.712688304950253041e+03 -1.522630941303578766e+04 -9.225504028262406791e+03 -2.359611830305954072e+01 -4.541842593242420634e+01
3.713688335469693811e+03 -1.517531076892434248e+04 -9.231767872244374303e+03 -2.419415347163451813e+01 -4.760514416077838717e+01
3.714688365989135491e+03 -1.512958773525950164e+04 -9.239465961327372497e+03 -2.487748433195759290e+01 -5.095652225617137532e+01
3.715688396508576261e+03 -1.508720935332113913e+04 -9.250159411721208016e+03 -2.531167947095351778e+01 -5.497952818369231665e+01
3.716688427028017031e+03 -1.504514165268998659e+04 -9.264056152301091061e+03 -2.499361120170797435e+01 -5.890322405585847321e+01
3.717688457547457801e+03 -1.500010132468222946e+04 -9.280000814524250018e+03 -2.346909849720636387e+01 -6.192028844109778163e+01
3.718688488066898572e+03 -1.494951963013357999e+04 -9.295804521515548913e+03 -2.057515090808747260e+01 -6.345873344791198178e+01
3.719688518586339342e+03 -1.489226931578558833e+04 -9.308842971728221528e+03 -1.657950470748761873e+01 -6.338050218284993065e+01
3.720688549105780112e+03 -1.482889791684418196e+04 -9.316743070020822415e+03 -1.215316762963784569e+01 -6.202025280878292079e+01
3.721688579625220882e+03 -1.476131171655108483e+04 -9.317946903843858308e+03 -8.195673289558783381e+00 -6.004236834375527820e+01
3.722688610144661652e+03 -1.469205195089067092e+04 -9.312021056122433947e+03 -5.581412340421063156e+00 -5.817845806035747813e+01
3.723688640664103332e+03 -1.462342292844424810e+04 -9.299700593312794808e+03 -4.905107351177859343e+00 -5.696189016691968021e+01
3.724688671183544102e+03 -1.455675858493915439e+04 -9.282726101895967076e+03 -6.292300890953521630e+00 -5.657212860696741785e+01
3.725688701702984872e+03 -1.449206340181185442e+04 -9.263526489300560570e+03 -9.325620913488643637e+00 -5.684634804600945301e+01
3.726688732222425642e+03 -1.442813906634935120e+04 -9.244775240602721169e+03 -1.312591405861827454e+01 -5.743461840208121316e+01
3.727688762741866412e+03 -1.436312338500512124e+04 -9.228868644971262256e+03 -1.659371306316580785e+01 -5.800623792716960736e+01
3.728688793261307183e+03 -1.429519546421072846e+04 -9.217442008081023232e+03 -1.874806532360009115e+01 -5.840121290685021194e+01
3.729688823780747953e+03 -1.422315078412648654e+04 -9.211079954360448028e+03 -1.904408318600198768e+01 -5.867111304260358651e+01
3.730688854300189632e+03 -1.414666244274720157e+04 -9.209324135714932709e+03 -1.755568600458744655e+01 -5.902030140235857658e+01
3.731688884819630402e+03 -1.406623321141657470e+04 -9.210959883260402421e+03 -1.495966261835636146e+01 -5.968864192969242310e+01
3.732688915339071173e+03 -1.398296722696766483e+04 -9.214454354184121257e+03 -1.231813552441998638e+01 -6.081413538495434068e+01
3.733688945858511943e+03 -1.389828529976910613e+04 -9.218378297730514532e+03 -1.072261478737334173e+01 -6.231801005117377912e+01
3.734688976377952713e+03 -1.381363111228314119e+04 -9.221674935099768845e+03 -1.092022061474073169e+01 -6.386913308222849395e+01
3.735689006897393483e+03 -1.373017330927118201e+04 -9.223716182498978014e+03 -1.305830137968395199e+01 -6.497116854047018819e+01
3.736689037416834253e+03 -1.364853601598035857e+04 -9.224175738924470352e+03 -1.664171835537499433e+01 -6.515788730701956410e+01
3.737689067936275023e+03 -1.356862126940120652e+04 -9.222819825808452151e+03 -2.071302786458911882e+01 -6.421443097728069915e+01
3.738689098455715794e+03 -1.348955849264008611e+04 -9.219339271037651997e+03 -2.417668173488646133e+01 -6.231553361235135213e+01
3.739689128975157473e+03 -1.340976543373955792e+04 -9.213303787858994838e+03 -2.613836153642731119e+01 -6.000453611800678289e+01
3.740689159494598243e+03 -1.332711052219547310e+04 -9.204232229134680892e+03 -2.614490392652567152e+01 -5.800851462387768720e+01
3.741689190014039013e+03 -1.323922219595668685e+04 -9.191699240038265998e+03 -2.427129809683692230e+01 -5.695969038922400074e+01
3.742689220533479784e+03 -1.314399608805037678e+04 -9.175392541687631820e+03 -2.106070359661021740e+01 -5.714136994893408428e+01
3.743689251052920554e+03 -1.304023154456237535e+04 -9.155098794835867011e+03 -1.735149734830445567e+01 -5.837319970923505963e+01
3.744689281572361324e+03 -1.292814027233952402e+04 -9.130671866355243765e+03 -1.403563846644691360e+01 -6.008826416651419322e+01
3.745689312091802094e+03 -1.280938534204876487e+04 -9.102054567652001424e+03 -1.180704995257567980e+01 -6.156380796470622840e+01
3.746689342611243774e+03 -1.268648711696669852e+04 -9.069367000764012118e+03 -1.097122180552857529e+01 -6.219883063795023759e+01
3.747689373130684544e+03 -1.256183050537337476e+04 -9.032996488498387407e+03 -1.137748856819634291e+01 -6.171756503217290657e+01
3.748689403650125314e+03 -1.243682344065493635e+04 -8.993598449526845798e+03 -1.249589726936188327e+01 -6.022060362447292192e+01
3.749689434169566084e+03 -1.231168108825977833e+04 -8.951966153125307756e+03 -1.360602536082104486e+01 -5.808552058844988863e+01
3.750689464689006854e+03 -1.218588111466509872e+04 -8.908806878540801335e+03 -1.402863645872832521e+01 -5.579411424271414432e+01
3.751689495208447624e+03 -1.205891831091013410e+04 -8.864511529875491760e+03 -1.333185060617207718e+01 -5.378514634663600447e+01
3.752689525727888395e+03 -1.193088352324012885e+04 -8.818995442190233007e+03 -1.146013056173257993e+01 -5.238627134970962373e+01
3.753689556247329165e+03 -1.180259174214537234e+04 -8.771634584664196154e+03 -8.748157150756846079e+00 -5.180923570955846458e+01
3.754689586766769935e+03 -1.167528628585160550e+04 -8.721265704034594819e+03 -5.812221205314545891e+00 -5.215861115725162733e+01
3.755689617286211615e+03 -1.155016178183877128e+04 -8.666206608107409920e+03 -3.359909306572259613e+00 -5.342547559326977336e+01
3.756689647805652385e+03 -1.142798255018019518e+04 -8.604296149991801940e+03 -1.981486874976190027e+00 -5.547893762207589674e+01
3.757689678325093155e+03 -1.130893769426782274e+04 -8.533009661536309068e+03 -1.972755961119143864e+00 -5.808313988818340334e+01
3.758689708844533925e+03 -1.119267890998530493e+04 -8.449714847175755494e+03 -3.229294302928687799e+00 -6.094427993341219718e+01
3.759689739363974695e+03 -1.107837431945086064e+04 -8.352080419898000400e+03 -5.255139223934051529e+00 -6.376407915832547957e+01
3.760689769883415465e+03 -1.096466510933930294e+04 -8.238567474798353942e+03 -7.308001663112066559e+00 -6.627770794318233527e+01
3.761689800402856235e+03 -1.084959096380118717e+04 -8.108863563535644062e+03 -8.647728606044605471e+00 -6.827944038882289135e+01
3.762689830922297915e+03 -1.073070273046233888e+04 -7.964102840321403164e+03 -8.799951368432175514e+00 -6.965350955013880707e+01
3.763689861441738685e+03 -1.060554627666014130e+04 -7.806783685239785882e+03 -7.726951866859315565e+00 -7.041248261309935685e+01
3.764689891961179455e+03 -1.047245516960568420e+04 -7.640418994017953082e+03 -5.829814327892158587e+00 -7.071752629767593135e+01
3.765689922480620226e+03 -1.033130470802470700e+04 -7.469043414698458037e+03 -3.781319978331027620e+00 -7.084573861729489863e+01
3.766689953000060996e+03 -1.018380346577660748e+04 -7.296703430368680529e+03 -2.259237926585049294e+00 -7.109516046513820697e+01
3.767689983519501766e+03 -1.003311767830952522e+04 -7.127009959396909835e+03 -1.675887074261977361e+00 -7.166078408272387890e+01
3.768690014038942536e+03 -9.882978925896019064e+03 -6.962796198532884773e+03 -1.998386334507741946e+00 -7.253900818748023482e+01
3.769690044558383306e+03 -9.736673581330116576e+03 -6.805905093575622232e+03 -2.737769842993171387e+00 -7.350680356873556320e+01
3.770690075077824076e+03 -9.596325284530923454e+03 -6.657118424277477970e+03 -3.129127611647673390e+00 -7.418917380807793904e+01
3.771690105597265756e+03 -9.462694319671003541e+03 -6.516227638858019418e+03 -2.436796113079876758e+00 -7.419251422750174640e+01
3.772690136116706526e+03 -9.335459002405323190e+03 -6.382233471507292961e+03 -2.561005547214493250e-01 -7.325254037174143207e+01
3.773690166636147296e+03 -9.213746741628014206e+03 -6.253644523104537257e+03 3.316694882008644374e+00 -7.133834241029155976e+01
3.774690197155588066e+03 -9.096626124029729908e+03 -6.128818805770100880e+03 7.713721753623771882e+00 -6.867718616436715706e+01
3.775690227675028837e+03 -8.983361335564779438e+03 -6.006263519499661015e+03 1.209600554566931230e+01 -6.569939572727292898e+01
3.776690258194469607e+03 -8.873398328499237323e+03 -5.884813453191596636e+03 1.562767149514063725e+01 -6.292532423773859307e+01
3.777690288713910377e+03 -8.766197227835758895e+03 -5.763667912380247799e+03 1.772943820921586422e+01 -6.082743981442380488e+01
3.778690319233352056e+03 -8.661080026709734739e+03 -5.642334399034531089e+03 1.825460311532062363e+01 -5.970775700056321966e+01
3.779690349752792827e+03 -8.557223026792442397e+03 -5.520546149566527674e+03 1.754453432283078484e+01 -5.962843299230965499e+01
3.780690380272233597e+03 -8.453826627699523669e+03 -5.398194699735717222e+03 1.632679214359930597e+01 -6.041685431716995680e+01
3.781690410791674367e+03 -8.350388617554914163e+03 -5.275291689622025842e+03 1.546509810690302622e+01 -6.174370143209301887e+01
3.782690441311115137e+03 -8.246939239891589750e+03 -5.151966620289299499e+03 1.564632417613779758e+01 -6.325012112253089924e+01
3.783690471830555907e+03 -8.144103143136902872e+03 -5.028505670084946360e+03 1.713639791060857576e+01 -6.468053967908275581e+01
3.784690502349996677e+03 -8.042934495425679415e+03 -4.905419381822488504e+03 1.971326433600902206e+01 -6.596745338609859743e+01
3.785690532869437448e+03 -7.944582641899818555e+03 -4.783490913327765156e+03 2.279780794286319434e+01 -6.722485200459031773e+01
3.786690563388878218e+03 -7.849923815539765201e+03 -4.663729608637904676e+03 2.570206915050066243e+01 -6.864439235093129810e+01
3.787690593908319897e+03 -7.759297537871580971e+03 -4.547178820713533241e+03 2.786828217505077632e+01 -7.034104619000008540e+01
3.788690624427760667e+03 -7.672421884726084500e+03 -4.434610220201216180e+03 2.901345708258315170e+01 -7.222883991405028326e+01
3.789690654947201438e+03 -7.588480753222264866e+03 -4.326223656319546535e+03 2.916816537214766925e+01 -7.399573989193412160e+01
3.790690685466642208e+03 -7.506326277093718090e+03 -4.221487528006868160e+03 2.863216168786851057e+01 -7.519887886241029662e+01
3.791690715986082978e+03 -7.424726065121978536e+03 -4.119185075748793679e+03 2.786806151616390181e+01 -7.544668022913745631e+01
3.792690746505523748e+03 -7.342588892498965834e+03 -4.017633094545330550e+03 2.736290197815499781e+01 -7.459247082691307185e+01
3.793690777024964518e+03 -7.259116856995895432e+03 -3.914977328908333220e+03 2.750337466436324618e+01 -7.284535917712680941e+01
3.794690807544406198e+03 -7.173860330139740654e+03 -3.809470396686539061e+03 2.850101066882025336e+01 -7.072499025908567205e+01
3.795690838063846968e+03 -7.086689476807660867e+03 -3.699682441223978003e+03 3.036777302735352180e+01 -6.885808376946241083e+01
3.796690868583287738e+03 -6.997729066140210307e+03 -3.584633193808509077e+03 3.291166706818321330e+01 -6.770887140109209668e+01
3.797690899102728508e+03 -6.907311766538020493e+03 -3.463841189329335521e+03 3.573052453907273929e+01 -6.738580112138990330e+01
3.798690929622169278e+03 -6.815970871031086972e+03 -3.337283668046071398e+03 3.823077469905180692e+01 -6.762517313234650373e+01
3.799690960141610049e+03 -6.724431577132538223e+03 -3.205274596397738605e+03 3.972761310353192243e+01 -6.794659636685653936e+01
3.800690990661050819e+03 -6.633526531569867984e+03 -3.068292952293797043e+03 3.963760725023062292e+01 -6.788645520333466266e+01
3.801691021180491589e+03 -6.543998345489830172e+03 -2.926817455067714491e+03 3.769228960030114450e+01 -6.719805345441683642e+01
3.802691051699932359e+03 -6.456236999674996696e+03 -2.781235890777932127e+03 3.407086383745121339e+01 -6.594609528913491658e+01
3.803691082219374039e+03 -6.370068030389561500e+03 -2.631868029156201374e+03 2.939335252347227367e+01 -6.447300203917316708e+01
3.804691112738814809e+03 -6.284706241544561635e+03 -2.479063298259268777e+03 2.457737944638959959e+01 -6.325472707881039724e+01
3.805691143258255579e+03 -6.198915550066166361e+03 -2.323267802288524763e+03 2.060105807017989221e+01 -6.270050088398406274e+01
3.806691173777696349e+03 -6.111313594070851650e+03 -2.164968380372610682e+03 1.823653264180765632e+01 -6.297959471092694628e+01
3.807691204297137119e+03 -6.020695561412342613e+03 -2.004503692959805221e+03 1.783163815394983587e+01 -6.395456492022180583e+01
3.808691234816577889e+03 -5.926263517948993467e+03 -1.841819385527866189e+03 1.921325197088133052e+01 -6.525299809531698259e+01
3.809691265336018660e+03 -5.827715567049213860e+03 -1.676295923000127914e+03 2.175767467216547502e+01 -6.644000559976055342e+01
3.810691295855460339e+03 -5.725215507007401357e+03 -1.506784430901942642e+03 2.461679780368639214e+01 -6.720218295199431680e+01
3.811691326374901109e+03 -5.619288013740268070e+03 -1.331939165874352284e+03 2.701798295458210930e+01 -6.745395924320108350e+01
3.812691356894341880e+03 -5.510679190350158024e+03 -1.150830412835694005e+03 2.851583516795975015e+01 -6.732959715615545804e+01
3.813691387413782650e+03 -5.400222691735431908e+03 -9.636777050362848058e+02 2.909729420951897083e+01 -6.708717333368031177e+01
