# time[us], force_in1[N], force_in2[N], force_out1[N], force_out2[N]
-8.464508331807360264e+02 -7.855342870796557797e+00 4.271489325155719996e+00 -8.764153591531295362e+00 -4.682421597323527251e-01
-8.454508026612952563e+02 3.093683004630713440e-01 5.011859168963544997e-01 -8.138166913264798907e+00 -4.591409294871443336e+00
-8.444507721418544861e+02 2.930615300402652945e+00 1.329054519862114603e+01 -9.436136929440714027e+00 -6.344084294871639607e+00
-8.434507416224134886e+02 5.781900492369079103e+00 2.173762837332522846e+00 8.523483411766960671e+00 -4.591409294871443336e+00
-8.424507111029724911e+02 1.119347468550957103e+01 -3.282201608279979865e+00 1.444164447811218643e+01 -5.640521630067134140e+00
-8.414506805835317209e+02 -1.158663713286062880e+00 1.063402022380006606e+01 -1.642819775773803670e+01 -6.084761570096007155e+00
-8.404506500640909508e+02 -3.218748373466606694e-02 -7.130560477994415614e+00 6.111473161810769383e+00 -1.875902395952349977e+00
-8.394506195446499532e+02 -4.612808640673983218e-01 -3.087231419671869315e+00 1.218388507812867694e+01 -2.962696844525601336e-01
-8.384505890252089557e+02 -3.508650271379223362e+00 1.240129670329935596e+00 3.505194674336971072e-01 -7.036895336806788137e+00
-8.374505585057681856e+02 3.702643845234736553e+00 -2.156630623114438539e+00 1.834466088932351413e+00 -1.546386756945529051e+01
-8.364505279863274154e+02 9.271096021271308274e+00 -9.162529451169586281e+00 5.846864442409440699e+00 -4.417992571744619568e+00
-8.354504974668864179e+02 2.670549060244431505e+00 2.524450863792487176e+00 -6.078096494232975822e+00 -4.678171147096670701e+00
-8.344504669474454204e+02 -7.243216334906334986e+00 8.235471356833491186e+00 -4.408514404565899270e+00 -5.554562137757863560e+00
-8.334504364280046502e+02 -7.767805274660743109e+00 -4.089373696727320429e+00 6.400188906792300791e+00 -5.554615628418676287e+00
-8.324504059085638801e+02 -2.983689960004645592e+00 -1.329716655288972760e+01 6.777429743331438772e+00 -8.712329822248324973e+00
-8.314503753891228826e+02 -3.421643206129431292e+00 -7.411897069278325922e+00 -3.048050061048891979e-01 2.064808094342561962e+00
-8.304503448696818850e+02 -9.002951719623936144e-01 1.148765471922871928e+00 6.116590219130089601e+00 9.952166538310011745e+00
-8.294503143502411149e+02 1.620946756026680147e+00 -1.428412476254870001e+00 1.106387494414849648e+01 1.915678600131942844e+01
-8.284502838308003447e+02 4.751980884010629680e+00 -1.428356321247023164e+00 3.050620044252708940e+00 1.872115805772026320e+01
-8.274502533113593472e+02 -3.070697025255961776e+00 3.725494180035274105e+00 -2.733246695661827097e+00 1.074671681756210262e+01
-8.264502227919183497e+02 -2.205560309985878931e+00 -9.154499284990269103e+00 3.061933489348643533e+01 3.208384936953969202e+00
-8.254501922724775795e+02 5.447506875128842907e+00 1.419881851706825016e+00 8.924319568148957771e+00 4.084668946292981495e+00
-8.244501617530368094e+02 -2.811267422160953711e+00 4.281147986576387510e+00 1.923502886216935659e+00 -1.173409544368030355e+00
-8.234501312335958119e+02 -5.938906152475914801e+00 -1.311505586116653355e+01 9.855851424341752320e+00 7.540194452858169916e-01
-8.224501007141548143e+02 -7.158861924082077444e+00 2.070156847126996436e+00 -2.275504113501763115e+01 2.769119628403016620e+00
-8.214500701947140442e+02 1.074703294521640196e+01 -1.734335951663213393e+01 -7.477554813832884228e+00 6.800978205128079601e+00
-8.204500396752732740e+02 1.352924301586950229e+01 -1.090428934175761277e+01 -1.027107011475269438e+01 5.837076492987772092e+00
-8.194500091558322765e+02 1.318137391413250903e+01 -3.911699250655008786e+00 -1.111015380211354220e+01 7.063831313533083467e+00
-8.184499786363912790e+02 1.943930402919017197e+01 -1.219153059564614772e+01 7.146994993895117609e+00 9.955643431276811839e+00
-8.174499481169505088e+02 9.791228501586054733e+00 1.241084305469912552e+00 3.886349216259774142e+00 -5.606205313666051682e-01
-8.164499175975097387e+02 3.011733472822394564e+00 1.384350356476388022e+01 6.839904077204031485e-02 -1.086059294871829950e+00
-8.154498870780687412e+02 9.267470921220982705e-01 2.619072052677607232e+00 8.265185729718671936e+00 -7.747411787546776729e+00
-8.144498565586277437e+02 4.316415026871923466e+00 3.082743955719212892e+00 1.049923609747692765e+01 -1.107479835822910275e+01
-8.134498260391869735e+02 2.749598162209894170e+00 2.111378017161174725e+01 -2.635112907588226250e+00 -2.050335441639694611e+00
-8.124497955197462034e+02 -6.365682686952333080e-01 2.699601728478026530e+01 -4.880525141947159584e-01 -6.784044982015784875e+00
-8.114497650003052058e+02 5.880420077838861559e+00 3.260643021822608567e+00 8.542018530487837324e+00 -1.221430991060151250e+01
-8.104497344808642083e+02 2.141609767226705152e+00 -1.884896538238797437e+00 -4.405273601600985245e+00 -7.832461938617854891e+00
-8.094497039614234382e+02 -3.942730642038505984e+00 8.785116577489761269e+00 -2.068540950376760446e+00 -1.874244185459567724e+00
-8.084496734419826680e+02 -3.417982543018872832e+00 7.309643735978281320e+00 1.478630671641150940e+01 -3.330959472585200143e-02
-8.074496429225416705e+02 -2.117173864433468111e+00 3.636039251908276260e+00 1.282300553683586841e+01 1.101655251456851392e+00
-8.064496124031006730e+02 -8.201461220611140135e+00 1.946158751916876639e+01 -1.111424744796663155e+01 -7.308734876267450886e+00
-8.054495818836599028e+02 -2.022474101341166008e+00 1.180075283000817699e+01 5.581402880117746435e+00 -7.132055222815561812e+00
-8.044495513642191327e+02 8.487926327838573926e+00 -1.429857881484015181e+01 1.876953784319566054e+01 -4.149308981285645181e+00
-8.034495208447781351e+02 5.011251327838571079e+00 8.600029670329941922e+00 -1.901941872611965323e+01 2.684711365263979133e+00
-8.024494903253371376e+02 1.118323543941795606e+01 -5.385655906945568283e+00 1.454553011349817515e+00 5.482005484929524108e+00
-8.014494598058963675e+02 9.357095077838865294e+00 4.093084863975860799e+00 -2.452315500610511734e+01 9.323573092301287168e-01
-8.004494292864555973e+02 1.214041926335093002e+01 -1.426783981016296110e+00 -1.576303716291503498e+01 6.279176806573920189e+00
-7.994493987670145998e+02 1.170071526530468020e+01 1.165036971793998610e+01 -2.090272324299689188e+01 7.932840592969461646e+00
-7.984493682475736023e+02 1.222864654963915676e+01 2.128190826628071619e+01 -2.375679038881576588e+01 -2.927475301555563902e+00
-7.974493377281328321e+02 1.343873444677308271e+01 -3.185558839100405937e+00 2.961526390769495087e+00 -4.857792786906208526e+00
-7.964493072086920620e+02 8.487926327838573926e+00 -6.293570080175586945e+00 5.460014909357820301e+00 -7.830215330854905176e+00
-7.954492766892510645e+02 7.177886411843540593e+00 5.933396794025120435e+00 -4.773190022585723113e+00 -2.051298273538614048e+00
